,d,beta,c,Ad
462139,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
463040,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
465852,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
467351,2.5631031310892007,1.0,-0.0,0.9650368366397468
468050,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
469961,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
473952,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
475855,1.8248391305720895,1.5437023228075817,0.23792981508996308,0.9015364806424393
480141,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
481042,2.5631031310892007,1.0,-0.0,0.9650368366397468
481951,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
485757,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
486759,2.5631031310892007,1.0,-0.0,0.9650368366397468
495255,2.5631031310892007,1.0,-0.0,0.9650368366397468
499566,2.5631031310892007,1.0,-0.0,0.9650368366397468
506234,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
510326,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
512835,2.5631031310892007,1.0,-0.0,0.9650368366397468
513130,2.5631031310892007,1.0,-0.0,0.9650368366397468
513736,2.5631031310892007,1.0,-0.0,0.9650368366397468
516742,2.5631031310892007,1.0,-0.0,0.9650368366397468
517239,2.5631031310892007,1.0,-0.0,0.9650368366397468
518746,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
519647,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
519950,1.8248391305720895,0.6477932858073747,-0.23792981508996308,0.9015364806424393
520228,1.9919706139489222,0.7352911777136898,-0.15436407340154684,0.9205137821181946
522434,2.5631031310892007,1.0,-0.0,0.9650368366397468
523032,2.5631031310892007,1.0,-0.0,0.9650368366397468
525541,2.5631031310892007,1.0,-0.0,0.9650368366397468
529549,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
529953,1.6832424671458286,0.9999999999999999,-5.551115123125783e-17,0.8830224224435198
530635,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
531536,2.5631031310892007,1.0,-0.0,0.9650368366397468
540436,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
541640,2.3006987607520157,1.0,-0.0,0.948114425737803
541943,2.5631031310892007,1.0,-0.0,0.9650368366397468
545345,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
547046,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
548250,2.5631031310892007,1.0,-0.0,0.9650368366397468
550439,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
552544,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
553344,2.5631031310892007,1.0,-0.0,0.9650368366397468
555348,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
555651,2.5631031310892007,1.0,-0.0,0.9650368366397468
555954,2.5631031310892007,1.0,-0.0,0.9650368366397468
557857,2.5631031310892007,1.0,-0.0,0.9650368366397468
558657,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
558960,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
559053,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
559457,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
561242,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
561444,2.5631031310892007,1.0,-0.0,0.9650368366397468
561949,2.5631031310892007,1.0,-0.0,0.9650368366397468
562446,2.5631031310892007,1.0,-0.0,0.9650368366397468
565452,2.3006987607520157,1.0,-0.0,0.948114425737803
566454,2.5631031310892007,1.0,-0.0,0.9650368366397468
567052,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
567759,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
568963,2.5631031310892007,1.0,-0.0,0.9650368366397468
570243,2.5631031310892007,1.0,-0.0,0.9650368366397468
571144,2.5631031310892007,1.0,-0.0,0.9650368366397468
571548,2.5631031310892007,1.0,-0.0,0.9650368366397468
572045,2.5631031310892007,1.0,-0.0,0.9650368366397468
573249,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
573451,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
576255,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
578057,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
579867,2.5631031310892007,1.0,-0.0,0.9650368366397468
580044,2.5631031310892007,1.0,-0.0,0.9650368366397468
580347,2.5631031310892007,1.0,-0.0,0.9650368366397468
580560,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
580751,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
581349,0.8970022772402082,1.8767836197646086,0.7018482417559038,0.737049770011727
581450,2.5631031310892007,1.0,-0.0,0.9650368366397468
583858,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
585862,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
587664,2.117770946477709,0.8239053639971495,-0.09146390713715341,0.932867122803402
588565,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
590047,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
592455,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
594156,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
597869,2.5631031310892007,1.0,-0.0,0.9650368366397468
598568,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
599065,2.5631031310892007,1.0,-0.0,0.9650368366397468
599469,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
599671,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
601127,2.5631031310892007,1.0,-0.0,0.9650368366397468
604537,2.5631031310892007,1.0,-0.0,0.9650368366397468
609143,2.5631031310892007,1.0,-0.0,0.9650368366397468
611938,2.5631031310892007,1.0,-0.0,0.9650368366397468
613538,2.5631031310892007,1.0,-0.0,0.9650368366397468
614439,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
615744,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
616645,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
618952,2.5631031310892007,1.0,-0.0,0.9650368366397468
620434,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
622236,2.5631031310892007,1.0,-0.0,0.9650368366397468
623844,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
626648,2.3006987607520157,1.0,-0.0,0.948114425737803
628248,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
634748,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
635245,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
638049,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
644044,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
644246,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
645450,2.5631031310892007,1.0,-0.0,0.9650368366397468
645551,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
647858,2.5631031310892007,1.0,-0.0,0.9650368366397468
654350,2.5631031310892007,1.0,-0.0,0.9650368366397468
654552,2.5631031310892007,1.0,-0.0,0.9650368366397468
654754,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
656253,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
656657,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
657659,2.5631031310892007,1.0,-0.0,0.9650368366397468
660951,2.5631031310892007,1.0,-0.0,0.9650368366397468
663755,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
664757,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
665254,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
667056,2.5631031310892007,1.0,-0.0,0.9650368366397468
668361,0.8416212335729142,1.424987654822166,0.4208106167864571,0.724117060095737
671855,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
672756,2.5631031310892007,1.0,-0.0,0.9650368366397468
673455,2.5631031310892007,1.0,-0.0,0.9650368366397468
675661,2.5631031310892007,1.0,-0.0,0.9650368366397468
677766,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
679568,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
680250,2.5631031310892007,1.0,-0.0,0.9650368366397468
683256,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
686969,2.5631031310892007,1.0,-0.0,0.9650368366397468
688569,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
689470,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
692694,2.5631031310892007,1.0,-0.0,0.9650368366397468
693764,2.5631031310892007,1.0,-0.0,0.9650368366397468
694362,2.5631031310892007,1.0,-0.0,0.9650368366397468
695768,2.5631031310892007,1.0,-0.0,0.9650368366397468
698168,2.5631031310892007,1.0,-0.0,0.9650368366397468
702133,2.5631031310892007,1.0,-0.0,0.9650368366397468
705341,2.5631031310892007,1.0,-0.0,0.9650368366397468
709551,2.5631031310892007,1.0,-0.0,0.9650368366397468
713239,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
715041,1.516110983768996,1.1350706989765453,0.08356574168841624,0.8581517419970113
715647,2.5631031310892007,1.0,-0.0,0.9650368366397468
720337,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
723141,2.5631031310892007,1.0,-0.0,0.9650368366397468
724446,2.5631031310892007,1.0,-0.0,0.9650368366397468
725751,2.5631031310892007,1.0,-0.0,0.9650368366397468
727553,2.117770946477709,1.2137316295023657,0.09146390713715341,0.932867122803402
727654,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
728454,2.5631031310892007,1.0,-0.0,0.9650368366397468
729254,2.5631031310892007,1.0,-0.0,0.9650368366397468
729557,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
731140,2.5631031310892007,1.0,-0.0,0.9650368366397468
732243,2.5631031310892007,1.0,-0.0,0.9650368366397468
734045,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
735148,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
737960,0.6070618153485187,0.5522695724550625,-0.978020657870341,0.6661320885093241
744553,1.6832424671458286,0.9999999999999999,-5.551115123125783e-17,0.8830224224435198
748258,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
749361,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
751348,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
751550,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
753150,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
753251,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
756055,2.5631031310892007,1.0,-0.0,0.9650368366397468
757764,2.5631031310892007,1.0,-0.0,0.9650368366397468
759869,2.5631031310892007,1.0,-0.0,0.9650368366397468
761957,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
763557,2.5631031310892007,1.0,-0.0,0.9650368366397468
765056,2.5631031310892007,1.0,-0.0,0.9650368366397468
765864,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
767464,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
769064,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
770352,2.5631031310892007,1.0,-0.0,0.9650368366397468
771354,2.5631031310892007,1.0,-0.0,0.9650368366397468
773257,2.5631031310892007,1.0,-0.0,0.9650368366397468
774663,2.5631031310892007,1.0,-0.0,0.9650368366397468
779370,2.1231727991175147,1.595239779917156,0.21996516598584304,0.933362285134116
782561,2.5631031310892007,1.0,-0.0,0.9650368366397468
783462,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
784565,2.5631031310892007,1.0,-0.0,0.9650368366397468
786569,2.5631031310892007,1.0,-0.0,0.9650368366397468
788674,2.5631031310892007,1.0,-0.0,0.9650368366397468
788876,2.2489731316463013,0.7024121322144126,-0.15706499972144966,0.9441123622812186
789373,2.5631031310892007,1.0,-0.0,0.9650368366397468
792564,2.5631031310892007,1.0,-0.0,0.9650368366397468
792867,1.5348986686804,0.45425578784716697,-0.5141022312044004,0.8611138448309655
796534,2.5631031310892007,1.0,-0.0,0.9650368366397468
800941,2.3006987607520157,1.0,-0.0,0.948114425737803
814548,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
814649,2.5631031310892007,1.0,-0.0,0.9650368366397468
815247,2.5631031310892007,1.0,-0.0,0.9650368366397468
816653,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
818455,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
818859,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
820745,2.5631031310892007,1.0,-0.0,0.9650368366397468
825048,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
826353,2.5631031310892007,1.0,-0.0,0.9650368366397468
826454,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
827052,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
833148,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
833249,1.8090427996746152,1.1205157752048598,0.06290016626439338,0.8995842935450682
835657,2.5631031310892007,1.0,-0.0,0.9650368366397468
837560,1.272348532868372,0.7699727555051562,-0.20544696713872837,0.8158563854395015
841349,1.9919706139489222,1.3600054377225008,0.1543640734015468,0.9205137821181946
844961,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
845458,2.5631031310892007,1.0,-0.0,0.9650368366397468
849971,2.5631031310892007,1.0,-0.0,0.9650368366397468
852455,2.5631031310892007,1.0,-0.0,0.9650368366397468
856463,2.117770946477709,1.2137316295023657,0.09146390713715341,0.932867122803402
856766,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
856968,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
857263,1.6832424671458286,0.9999999999999999,-5.551115123125783e-17,0.8830224224435198
859671,2.5631031310892007,1.0,-0.0,0.9650368366397468
861456,2.5631031310892007,1.0,-0.0,0.9650368366397468
865363,2.5631031310892007,1.0,-0.0,0.9650368366397468
869472,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
870861,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
871964,2.5631031310892007,1.0,-0.0,0.9650368366397468
872562,2.5631031310892007,1.0,-0.0,0.9650368366397468
872764,2.5631031310892007,1.0,-0.0,0.9650368366397468
873968,2.5631031310892007,1.0,-0.0,0.9650368366397468
877168,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
878877,2.5631031310892007,1.0,-0.0,0.9650368366397468
880157,2.3006987607520157,1.0,-0.0,0.948114425737803
882161,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
885975,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
886674,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
888678,2.5631031310892007,1.0,-0.0,0.9650368366397468
889579,2.5631031310892007,1.0,-0.0,0.9650368366397468
894673,2.5631031310892007,1.0,-0.0,0.9650368366397468
894774,2.5631031310892007,1.0,-0.0,0.9650368366397468
896879,1.9919706139489222,1.3600054377225008,0.1543640734015468,0.9205137821181946
898176,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
899885,2.5631031310892007,1.0,-0.0,0.9650368366397468
901038,2.5631031310892007,1.0,-0.0,0.9650368366397468
901139,2.5631031310892007,1.0,-0.0,0.9650368366397468
901442,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
904044,1.8248391305720895,0.6477932858073747,-0.23792981508996308,0.9015364806424393
908860,1.2815515655446004,0.4399090809725481,-0.6407757827723002,0.8175833586070742
910241,2.5631031310892007,1.0,-0.0,0.9650368366397468
910443,2.5631031310892007,1.0,-0.0,0.9650368366397468
917255,1.956041315740682,0.5522695724550625,-0.30353090767425933,0.916687507820483
917558,2.5631031310892007,1.0,-0.0,0.9650368366397468
922854,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
923755,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
926862,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
927359,2.5631031310892007,1.0,-0.0,0.9650368366397468
929464,2.5631031310892007,1.0,-0.0,0.9650368366397468
932554,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
933253,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
942658,1.712278864840058,0.48266897879461257,-0.4254121331245714,0.8870070663184544
947668,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
951457,1.6832424671458286,0.9999999999999999,-5.551115123125783e-17,0.8830224224435198
952863,2.5631031310892007,1.0,-0.0,0.9650368366397468
955465,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
957974,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
958976,1.712278864840058,0.48266897879461257,-0.4254121331245714,0.8870070663184544
959574,1.2815515655446004,0.4399090809725481,-0.6407757827723002,0.8175833586070742
962058,2.5631031310892007,1.0,-0.0,0.9650368366397468
965367,2.5631031310892007,1.0,-0.0,0.9650368366397468
965771,1.9919706139489222,1.3600054377225008,0.1543640734015468,0.9205137821181946
966975,1.516110983768996,0.8810023912181558,-0.0835657416884163,0.8581517419970113
969476,2.5631031310892007,1.0,-0.0,0.9650368366397468
970764,2.3006987607520157,1.0,-0.0,0.948114425737803
971160,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
972566,2.5631031310892007,1.0,-0.0,0.9650368366397468
973770,2.5631031310892007,1.0,-0.0,0.9650368366397468
979984,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
983773,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
984472,2.5631031310892007,1.0,-0.0,0.9650368366397468
987074,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
987983,2.4319009459206082,1.172965736511013,0.06560109258429625,0.9572486533586757
989987,2.5631031310892007,1.0,-0.0,0.9650368366397468
990366,2.1231727991175147,0.6268650096300457,-0.2199651659858431,0.933362285134116
991267,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
992673,2.5631031310892007,1.0,-0.0,0.9650368366397468
992774,2.4319009459206082,0.85253982181483,-0.06560109258429625,0.9572486533586757
993675,2.5631031310892007,1.0,-0.0,0.9650368366397468
996782,2.5631031310892007,1.0,-0.0,0.9650368366397468
